Volume,Text No.,Text Title,Match with T Text? (1=yes 0=no 2 = ref),Quote in LS,Ch. in T Text,Quote in T Text,P. No. in T Text,UID
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_ka dag don ni rtogs bya'i phyir/_rnal du phab nas sor ni 'jug_/ces gsungs pas/_,101,ka dag don ni rtogs phyir dang /_/nyams ldan mngon sum don rtogs 'gyur/_/,,19120
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_nyan thos zhi ba'i lta stangs kyis/_/lus ngag yid gsum rnal du phebs/_/zhes gsung pa,8,nyan thos zhi ba'i lta stangs kyis/_/lus ngag yid gsum rnal du phab/_/,,39679
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_nyag gcig 'khor 'das kun gyi gzhi/_/zhes dang /_,4,nyag gcig 'khor 'das kun gyi gzhi/_/,,46204
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/ sems kyi dran bsam rig pa'i rtsal/_/snang shes dag tu gyur pa kun/_/rig pa dag las logs pa med/_/ces dang /_,18,sems ni dran sems rig pa'i rtsal/_/snang shes dag tu 'gyur tshad kun/_/rig pa nyid ni log na med/_/,,61871
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_nyag gcig 'khor 'das kun gyi gzhi/_/rang byung ye shes rang las byung /_/de shes ye shes tsam du brjod/_/ces gsungs pa ltar ro/_/,4,nyag gcig 'khor 'das kun gyi gzhi/_/rang byung ye shes rang las byung /_/de shes ye shes rtsal du brjod/_/,,76572
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_nyag gcig 'khor 'das kun gyi gzhi/_/rang byung ye shes rang las byung /_/de shes ye shes tsam du brjod/_/ces gsungs pa ltar ro/_/,51,nyag gcig 'khor 'das _rgyu kun gyi gzhi/_/rang byung ye shes rang las byung /_/de shes ye shes rtsal yin te/_/,,79165
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_mngon sum gnad du dbab pa'i phyir/_/phyi nang gsang ba'i bya ba ni/_/lus ngag yid kyis dgu phrugs btang /_/zhes gsungs,101,mngon sum gnad du dbab pa'i phyir/_/phyi nang gsang ba'i bya ba ni/_/lus ngag yid gsum dgu phrugs btang /_/,,75101
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,0,klong gsal las/_mngon sum gnad ni lus ngag sems/_/so so'i gnad rnams legs par bstun/_/zhes gsungs pas/_,,,,51381
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,0,klong gsal las/_de ltar sems kyi gnad gzir bas/_/sku gsum rig pa stong par 'char/_/zhes gsungs,,,,30445
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_rkyen bral gsum la gsal bar 'gyur/_/zhes gsungs pas/,18,rkyen bral gsum las 'char bar 'gyur/_/,,45250
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_rig gnad lug rgyud btson du bzung*/_/dngos snang dal ba nyid kyis brten/_/zhes,101,rig gnad lug rgyud btson du bzung /_/dngos snang dal ba nyid kyi rten/_/,,25197
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,0,klong gsal las/_rig pa rdo rje lu gu rgyud/_/mthong ba tsam gyis shes pa dang /_/shes pa tsam gyis rtogs pa dang*/_/rtogs pa tsam gyis grol bar 'gyur/_/zhes dang /_,18,,,90449
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/ snang bzhi'i 'char tshul ma shes na/_/sa zin med pa'i skyon nyid 'byung /_/snang ba bzhi ru shes par bya/_/zhes gsungs pas/_,101,snang bzhi 'char tshul ma shes na/_/sa zin med pa'i skyon 'byung bas/_/snang ba bzhi [258] ru shes par bya/_/,,71177
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_blo ni kun rdzob yin par bshad/_/ces gsungs/_,63,blo ni kun rdzob 'khrul par bshad/_/,,50333
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_sku shar nyams kyi 'phel rdzogs na/ bar do'i snang ba 'dir chod pas/_/longs spyod ngos zin bar do stongs/_/ zhes gsungs so/_/,101,sku shar nyams kyi 'phel rdzogs nas/_/bar do'i snang ba 'dir chod pa'i/_/longs spyod ngos zin bar [259] do stong /_/,,61010
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_rig pa tshad phebs snang ba yis/_/phyi nang bzung 'dzin gdos bcas grol/_/zhes so/_/,0,,,83169
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_thob pa gsum gyi gzer btab pas/_zag bcas phung po mi snang ba'o/_/zhes pas/,101,thob pa gsum gyi gzer btab pas/_/zag bcas phung po mi snang ba'o/_/,,86308
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_mtha' rten dag gi man ngag gis/_/gong gi yon tan mtha' ru phyin/_/zhes gsungs ,101,mtha' rten de'i yon tan gyis/_/gdod ma'i yon tan mtha' ru phyin/_/,,97498
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_bden pa mthong ba'i gang zag gis/_/dang po'i sa nas bcu drug bar/_/rim par nyams su blangs pas 'byung /_/gzhan dang sgo bstun gnas skabs kyi/_/yon tan 'bras bu'i thob tshul lo/_/zhes pa ltar/_,18,/bden pa mthong ba'i gang zag gis/_/dang po'i sa nas bcu drug bar/_/rim par nyams su blang bas 'byung /_/gzhan dang sgo bstun gnas skabs su/_/yon tan 'bras bu'i thob tshul lo/_/,,43747
6,35,rdzogs pa chen po mkha' 'gro snying tig gi khrid yig zab lam gsal byed,1,klong gsal las/_ngo bo stong gsal ye shes sku/_/rang bzhin thugs rje phyogs ris med/_/dbyer med chen por ye sangs rgyas/_/zhes dang /,18,ngo bo stong gsal ye shes sku/_/ [72]rang bzhin thugs rje phyogs ris med/_/dbyer med chen por ye sangs rgyas/_/,,65541
6,39,gter 'byung rin po che'i lo rgyus ,2,kun tu bzang mo klong gsal nyi ma'i rgyud dang bco brgyad yongs su rdzogs par gsungs shing bstan pa gtad de lo nyi shu rtsa lnga'i bar du gdams pa'i thos bsam mdzad cing bzhugs so/_/,,,,70373
6,39,gter 'byung rin po che'i lo rgyus ,2,kyis bstan par bya'o gsungs nas tshogs khang chen mor zhi khro don gyi dkyil 'khor zhal phyes nas jo mo mkhar chen bzas thog drangs ye shes kyi mkha' 'gro 'bum phrag gcig la dbang bskur nas khrid rdzogs par mdzad nas rgyud bcu bdun klong gsal nyi ma'i rgyud dang bco brgyad/_de'i man ngag rab tu mang po dang bcas pa rnams gsungs so/_/,,,,52048
6,40,rin po che dbang gi phreng ba,0,klong gsal las/_sku gsung thugs kyi dam tshig tu/_/dam tshig thams cad 'dus par bshad/_/ces pas/_,,,,78447
6,40,rin po che dbang gi phreng ba,1,klong gsal nyi ma'i rgyud las/_'byung ba'i gdangs las grub pa yis/_/lus ni bde gshegs pho brang nyid/_/rigs lnga yab yum lnga yi gnas/_/phung khams skye mched lha yi sku/_/zhes pas,13,byung ba'i dngas ma las grub pa'i/_/lus 'di bder gshegs pho brang nyid/_/rigs lnga yab yum lnga'i gnas/_/phung khams skye mched lha'i sku/_/,,82274
6,40,rin po che dbang gi phreng ba,1,yang klong gsal las/ 'byung bzhi'i dkyil 'khor sangs rgyas zhing /_/'khor lo lnga ni rigs lnga'i gnas/_/phung khams thams cad lha tshogs nyid/_/sems ni ye shes chen po nyid/_/ces gsungs pas/_,13,byung bzhi'i dkyil 'khor sangs rgyas zhing /_/'khor lo lnga po rigs lnga gnas/_/phung po khams ni lha tshogs nyid/_/sems ni ye shes chen po nyid/_/,,13036
7,12,tshig don rin po che'i bang mdzod,1,klong gsal las/_/_ngo bo ka dag ye shes ni/_/ma rig rtog pa kun dang bral/_/ rang bzhin lhun grub ye shes ni/_/stong gsal rang mdangs nyid du gnas/_/ thugs rjes kun khyab ye shes ni/_/'gag med snang stong nyid du gnas/_/zhes pa dang /,18,ngo bo ka dag ye shes te/_/ma rig rtog pa kun dang bral/_/rang bzhin lhun grub ye shes ni|_|stong gsal rang mdangs nyid du gnas/_/t,,52896
7,12,tshig don rin po che'i bang mdzod,0,klong gsal las/_ye shes nyid las ma rig 'khrul/_/ye shes kha dog 'byung ba lnga/_/'bral ba med de ma rig 'khrul/_/ ces so/_/,,,,75019
7,12,tshig don rin po che'i bang mdzod,0,klong gsal las/_ye shes ma rig yul la gzung /_/der 'dzin rlung sems 'dus pa las/_/'byung ba bzhi yi sbubs su tshud/_/der tshud 'byung ba'i skye 'jig las/_/nyon mongs phung po lnga lnga grub/_/lnga 'dus mtshan ma sbyor ba las/_/ nyon mongs lnga dang yid drug dang /_/ye shes lnga yi bdag nyid do/_/_zhes pas/,,,,98568
7,12,tshig don rin po che'i bang mdzod,1,klong gsal las/_thog ma mtha' ma bar gsum du/_/sku gsum dbye ba med pa ru/_/sems can kun gyi rgyud la gnas/_/zhes pa dang /,18,thog ma tha ma bar gsum du/_/sku gsum dbye ba med pa ru/_/sems can kun gyi rgyud la gnas/_/,,11118
7,12,tshig don rin po che'i bang mdzod,1,klong gsal las/_snying dang rtsa dang dung khang dang*/_mig dang bzhi bzhi'i gzhal yas na/_/ye shes chen po de na gnas/_/zhes pa dang /_,18,snying dang rtsa dang dung khang dang /_/mig dang bzhi'i gzhal yas khang na/_/ye shes chen po de na gnas/,,15821
7,12,tshig don rin po che'i bang mdzod,1,klong gsal las/_/_lus la gnas pa'i rig pa yang /_/phyi ltar zhi khro'i rang bzhin la/_/nang ltar DA ki yab yum dang /_/_gsang ba yi ge lnga yin te/_/yang gsang thig le gcig tu gnas/_/zhes so/_/,18,lus la gnas pa'i rim pa yang |_|phyi ltar zhi khro'i rang bzhin las/_/nang ltar d+hA ki yab yum mo/_/,,86306
7,12,tshig don rin po che'i bang mdzod,1,klong gsal las/_rig pa lnga yi rang mdangs ni/_/rtsa yi nang na thig le dang*/_/'od zer lta bur gnas pa'o/_/zhes so/_/,18,rig pa sku'i rang mdangs las/_/rtsa'i nang na thig le dang /_'od zer lta bur gnas pa'o/_,,65310
7,12,tshig don rin po che'i bang mdzod,1,klong gsal las/_rig pa'i sku ni bum sku 'dra/_/ye shes bum pa'i mar me 'dra/_/thug rje me long ngos ltar gsal/_/longs spyod sku la sku gsung thugs/_/yon tan dang ni phrin las so/_/sku ni snang la rang bzhin med/_/gsung ni 'gag med rig pa'i gsung /_/thugs ni mi rtog chos kyi sku/_/zhes so/_/,18,rig pa'i sku ni bum sku 'dra/_/ye shes bum pa'i mar me 'dra/_/thugs rje me long ngos ltar gsal/_/longs spyod sku la sku gsung thugs/_/yon tan dang ni phrin las so/_/sku ni snang la rang bzhin med/_/de ni ye shes gnas lugs so/_/,,33322
7,12,tshig don rin po che'i bang mdzod,1,klong gsal las/_rkyen bral gsum la 'char bar 'gyur zhes pas/,18,rkyen bral gsum las 'char bar 'gyur/_/,,44815
7,12,tshig don rin po che'i bang mdzod,0,klong gsal las//rgyang zhag las ni gzugs bsdus te/_/rlung gis bskyed cing 'phel bar byed/_/'ong dang 'gro ba'i 'phel 'grib kyis/_/ye shes dag ni sdud par byed/_/thig le stong pas las kun byed/_/'das pa las kyi rlung bzung nas/_/rlung gis bkrag dang gzi mdangs bskyed/_/bsgyur zhing ye shes snang ba ston/_/shes rab rang byung sgron ma yis/_/chos kun mnyam par ro gcig tu/_/bsdus te rang snang 'dzin par byed/_/'dis ni bag chags 'bral rgyun gcod/_/dbyings kyi dngas ma skud pa dang /_/rig pa'i sku rnams 'dzin pa dang /_/gnad gsum bcud du smin pas te/_/'khor ba nyid ni spong bar byed/_/de ltar mig la sgron shar bas/_/sangs rgyas dgongs pa'i gnad bsdus par/_/_/rang snang yul rnams 'dzin pa 'o/_/zhes so/_/,,,,37105
7,12,tshig don rin po che'i bang mdzod,1,klong gsal las/ rkyen bral mkha' la bla ma yis/_/gzigs stangs gcun cing ngo sprad pas/_/ dbang po'i sgo las sgron ma ni/_/'ja' 'am rma bya'i mdongs lta bu/_/thig le lug rgyud 'brel ba las/_/'gul 'phrig rgyu ba'i rnam par rgyu/_/de ltar gsal ba'i dbyings rig ni/_/nyi ma 'od kyi tshul du gnas/_/zhes so/_/,101,rkyen bral mkha' la bla ma'i/_/gzigs stangs gcun zhing ngo sprad pas/_/dbang po'i sgo la sgron ma ni/_/'ja' 'am rma bya'i mdongs lta bu/_/thig le lug rgyud 'grel pa la/_/'gul 'phrig rgyu ba'i rnam pa'o/_/de ltar gsal ba'i dbyings rig ni/_/nyi ma 'od kyi tshul du gnas/_/,,24218
7,12,tshig don rin po che'i bang mdzod,1,klong gsal las/_de la mtha' rten man ngag bzhi/_/gong ma'i rgyab tu med thabs med/_/ces pa dang /,101,mtha' rten man ngag rnam pa bzhis/_/gong ma'i rgyab tu med thabs med/_/,,17418
7,12,tshig don rin po che'i bang mdzod,0,klong gsal las/_de tshe rigs kyi bu de la/_mngon par shes pa drug 'char te/_zhes so/_de tshe yar gzhi'i snang ba ka dag chen po gsal/,,,,52160
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ston pa thugs rje chen po yis/_/_'dul byed theg pa mang gsungs kyang /_/yang gsang rdzogs pa chen por 'dus/_/zhes pas/,18,ston pa thugs rje chen po yis/_/gdul byed theg pa mang gsung yang /_/yang gsang rdzogs [61] pa chen por 'dus/_/,,71671
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mtshan nyid ldan pa'i bla ma yis/_/dbang bskur bas ni sdug bsngal grol/_/zhes pa'o/_/,48,mtshan nyid ldan pa'i bla ma ni/_/dbang bskur bas na sdug bsngal grol/,,22809
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_/_mtshan nyid mi ldan bla mas ni/_/_dbang bskur byas na gnyis ka 'phung /_zhes so/_/,51,mtshan nyid mi ldan bla ma yis/_/dbang bskur byas kyang gnyis ka phung /,,28379
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_gsang sngags snying po'i snod du rung /_'gro ba 'dren pa'i bu chen mchog_/ces so/,101,gsang sngags snying po'i snod du rung /_/'gro ba 'dren pa'i gru chen yin/_/,,12685
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_snod dang mi ldan slob ma ni/_shes chung kha gsags gdong ltas che/_kha mkhas lag dam g.yo sgyu che/ bla ma'i gsung gcog drin la rtsod/_/yon tan mi mthong skyon la rtogs/_/rigs brgyud ngang rgyud ngan pa dang /_bka' drin khyad gsod rang la bstod/_/sdom dang dam tshig nyams len 'chal/_/slob ma ma brtag slob dpon dgra/_/nyams su mi len gang zag la/_/rdzogs pa chen po'i dbang dang ni/_don dam gdams pa bstan mi bya/_/zhes so/,50,snod dang mi ldan slob ma ni/_/rigs ngan blo chung ngang rgyud thung /_/kha zol shes chung gdung ltas che/_/kha mkhas lag dam g.yo zog che//bla ma'i gsung gcog drin lan rtsod/_/yon tan mi mthong skyon la rtogs/_/rigs rgyud ngang rgyud ngan pa dang /_bka' drin khyad bsad rang la bstod/_/dam tshig nyams len phyal bar btang /_/de lta bu'i gang zag la/_/rdzogs pa chen po'i don mi bstan/_/,,53637
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_yang gsang bcud kyi bdud rtsi ni/_snod ngan rnams su blugs gyur na/_/snod 'chag bcud 'bo dmyal bar 'gro/_/zhes so/,,,,57751
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_/_rin chen bu dang nor gyi dbyig_/rab tu gces dang yid 'thad dbul/_/zhes so/_/,,,,22556
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_dam tshig gtsang ldan dag pa'i snang ba che/_/dug lnga'i shugs chung blo ldan khong yangs che/_/ngang rgyud ring zhing brtse ba'i grogs dang 'grogs/_/zhes so//_/,9,dam tshig gtsang ldan dag pa'i snang ba che/_/dug lnga'i shugs chung blo ldan khong yang che/_/ngang rgyud ring zhing brtse ba'i grogs dang 'grogs/_/,,72717
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_lung stong gangs khrod ri rtse dur khrod dam/_/shin tu dben pa dngas shing mtho ba'i sar/_/skal ldan skyes bu nyams len byed pa'i gnas/_/zhes so/,9,gangs khrod lung stong ri rtse dur khrod dam/_/shin tu dben pa dngas shing mtho' ba'i sar/_/skal ldan skyes bus nyams len bya ba'i gnas/_,,91534
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ngo* spyod dus kyi khyad par phyir/_mkhas pas dus gnad btsal bar bya/_zhes pas/,101,ngo sprad dus kyi khyad par phyir/_/mkhas pas dus gnad brtsal bar bya/_/,,19174
7,14,zab don rgya mtsho’i sprin,2,rdo rje phag mo la rigs bzhi'i mkha' 'gro bsam gyis mi khyab pas bskor ba las/chos phun sum tshogs pa klong gsal nyi ma'i rgyud/_dus phun sum tshogs pa bskal pa kun gyi sngon thog tu gsungs te/_don gsal me long las/_ye shes khyab gdal chos kyi pho brang du/_/cir yang ma grub chos dbyings gsal ba'i yum/_/kun tu bzang mo rigs bzhi'i mkha' 'gro dang /_/DA ki grangs las 'das pa'i 'khor tshogs la/_/kun tu bzang mo klong gsal nyi ma'i rgyud/_/bshad de brgyud nas shrI sid+ha yis/_/'di rgyud bcu bdun bdag la rdzogs par gtad/_/ces so/_/,,,,67363
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__ngo bo ka dag ye shes ni/____/__ma rig rtog pa kun dang bral/____/__rang bzhin lhun grub ye shes ni/____/__stong gsal rang mdangs nyid du gnas/____/__thugs rje kun khyab ye shes ni/____/__'gags med snang stong nyid du gnas/____/__zhes so/,18,ngo bo ka dag ye shes te/_/ma rig rtog pa kun dang bral/_/rang bzhin lhun grub ye shes ni|_|stong gsal rang mdangs nyid du gnas/_/thugs rje kun khyab ye shes ni/_/'gag med stong pa nyid du gnas/_/,,29648
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__stong dang gsal dang mi 'gags phyir/____/__rgya chad phyogs lhung med pa'o/____/__zhes pa dang /,18,stong dang gsal dang mi 'gag gsum/_/rgya chad phyogs lhung [63] med pa'o/_/,,15118
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__'gags med rtsal ni cir yang 'char/____/__stong gsal rig cing 'gyur ba med/____/__ces pa dang /__rang bzhin lhun grub ye shes ni/____/__stong gsal rang mdangs nyid du gnas/____/__zhes so/____,18,gags med rtsal la cir yang 'char/_/stong gsal rig cing 'gyur ba med/_/ngo bo stong pa rtag mtha' bral/,,17775
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__ thugs rje kun khyab ye shes ni/____/__'gags med snang stong nyid du snang*/____/__zhes pas/__,18,thugs rje kun khyab ye shes ni/_/'gag med stong pa nyid du gnas/_,,68126
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__chos rnams ma lus thams cad kun/____/__rtsa ba thig le gcig las gyes/____/__zhes so,53,chos rnams ma lus thams cad kun/_/rtsa ba thig le gcig ma gyes/_/,,43764
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__ 'khor dang 'das pa'i thog mar ni/____/__rang byung ye shes 'di lta bu/____/__sus kyang ma byas rang 'byung ngo /____/__zhes so/,,,,62569
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__gzhi dang ye shes lhun grub ni/____/__bar do'i yul la mngon par 'char/__zhes pas/__,,,,21242
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__ye shes nyid las ma rig 'khrul/____/__ye shes kha dog 'byung ba lnga/____/__ gdod nas ye shes tsam nyid du/____/__'bral ba med de ma rig 'khrul/____/__zhes pa,,,,83772
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__dang por ma rig drug las byung /____/__zhes pas/_,18,dang po ma rig drug las byung /_/,,19986
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__ye shes ma rig yul la gzung /____/__der 'dzin rlung sems 'dus pa las/____/__'byung ba lnga yi sbubs su tshud/____/__der tshud 'byung ba'i skye 'jig las/____/__nyon mongs phung po lnga lnga grub/____/__ces so/,,,,16301
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__lnga 'dus mtshan ma sbyor ba las/_____/__nyon mongs lnga dang yid drug dang /____/__ye shes lnga yi bdag nyid do/____/__zhes so/,,,,76378
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__phyi nang gsang ba la sogs pa/____/__dar gud 'pho 'gyur 'byung ba'i las/____/__zhes pas/__,,,,70856
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__ye shes ngo bo gcig nyid las/____/__'dzin pa log pas tha dad snang /____/__zhes so/____/,,,,13530
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__ye shes ma rig yul la gzung /____/__der 'dzin rlung sems 'dus pa las/____/__'byung ba lnga yi sbubs su tshud/____/__der tshud 'byung ba'i skye 'jig las/____/__nyon mongs phung po lnga lnga grub/____/__ces pas ,,,,75582
7,14,zab don rgya mtsho’i sprin,0,de'ang klong gsal las/__ gzung 'dzin sred pa'i sbyor mtshams su/____/__lte ba'i gru gsum rtsa mdud du/____/__rlung sems thig le rnam par phra/____/__mig gi rnam pa lta bu ru/____/__mer nur gor dang rus sbal ltar/____/__/__lte ba dag nas 'byung bzhis bskyed/____/__ces so/____/,,,,88604
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__zhugs nas don te sprul pa'i sku/____/__zhes pa dang /__,,,,21053
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__thog ma tha ma bar gsum du/____/__sku gsum dbye ba med pa ru/____/__sems can kun gyi rgyud la gnas/____/__zhes so/____/,7,thog ma tha ma bar gsum du/_/sku gsum dbye ba med pa ru/_/sems can kun gyi rgyud la gnas/_/,,90129
7,14,zab don rgya mtsho’i sprin,1,de skad du klong gsal las/__rtsa yi gtso bo gsum las ni/____/__yal ga grangs las 'das par gyes/____/__/__thad sor dbang po'i sgo rten byed/____/__de yis chos kun ston par byed/__ khyad par tsit+ta nas 'brel ba'i/____/__dar skad ba men rwa 'dra'i kha/____/__dbang po'i mig la zug pa ste/____/__de ni chos nyid kun gyi lam/____/__zhes so/____/_,18,rtsa'i gtso bo gsum la ni/_/yal ga grangs las 'das pa gyes/_/thad so dbang po'i sgo don byed/_/de'i chos kun ston byed cing /_/khyad par tsit+ta nas [69] 'brel ba'i/_/dar skud ba man rwa 'dra'i kha/_/dbang po'i sgo la zug pa ste/_/de ni chos nyid kun gyi lam/_/,,27479
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__lus la ye shes kun khyab kyang /____/__rtsa yi dbus na dngas ma yin/____/__thig le'i yi ge thabs shes tshul/____/__lngar gnas khyad par tsit+ta'i nang /____/__dar dkar rtsa yi 'brel thag las/____/__ye shes mig gi tshul du gnas/____/__zhes pa dang /,,,,81054
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__'khor lo lnga yi dbus gnas pas/____/__dngas ma'i ye shes don dam brgyad/____/__phyi ltar 'byung ba rnam lnga ste/____/__nang ltar de bzhin phung po lnga/____/__gsang bar dngas ma rnam lnga ste/____/__yang gsang yi ge rnam pa lnga/____/__bla med mkha' 'gro lnga yin no/____/__zhes so/,,,,30689
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/__thog ma'i ka dag ye shes rtsal/____/__/__'byung ba lnga yi yul la shar/____/__'byung lnga'i 'od la 'dzin pa 'dus/____/__de nyid ma grol der 'dzin las/____/__'byung ba lnga yi dngas ma 'dus/____/__gcig grogs gcig gis bskyed pa las/____/__sha khrag lus rtsa thig le grub/____/__yi ge sku dang ye shes grub/____/__phyi ltar 'byung lnga nang ltar na/____/__yum chen lnga ni dngos yin no/____/__gsang ba ltar na mkha' 'gro lnga/____/__yang gsang ye shes lnga yin te/__de bzhin phyi ltar phung po lnga/____/__nang ltar nyon mongs dug lnga ste/____/__gsang ba ltar na sku lnga la/____/__yang gsang ye shes lnga yin no/____/__rgyu yi thig le spong ba ni/____/__sngags kyi dam tshig gtan nas nyams/____/__ 'bras bu rgyab kyis phyogs nas su/____/__bskal pa 'bum khrir na rag spyod/____/__ces so/____/,,,,68440
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__'khor dang 'das pa'i chos rnams ni/____/__lus dang sems la ma tshang med/____/__ces gsungs pas/__,33,khor dang 'das pa'i chos rnams kun/_/ye shes stong gsal 'dus ma byas/_/,,53724
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__thog ma'i rig rtsal ye shes lnga/____/__ma rig 'khrul pas 'byung bar grub/____/__des na lus 'di sangs rgyas dngos/____/__ye shes chen po'i 'byung gnas nyid/____/__/__lus can kun la bzang ngan med/____/__bde gshegs ngo bos 'gro kun la/____/__til la mar gyis khyab bzhin gnas/____/__ma rig grol tshe 'byung ba'i lus/____/__lhag med ye shes ngang du ldog/,18,thog ma'i rig rtsal ye shes lnga/_/ma rig 'khrul pa 'byung bar 'gyur/_/de ltar lus ni sangs rgyas dngos/_/ye shes chen po'i 'byung gnas nyid/_/lus can kun la bzang ngan med/_/bder gshegs ngo bo 'gro kun la/til la mar gyi khyab bzhin gnas/_/ma rig grol tshe 'byung ba'i dus/_/lhag med ye shes ngang du bzlog_/,,51350
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__rig pa'i rtsal las ye shes gsum/____/__ngo bo stong pa'i ye shes dang /____/__rang bzhin gsal ba'i ye shes dang /____/__thugs rje kun khyab ye shes so/____/__zhes pa dang /,18,rig pa'i rtsal la ye shes gsum/_/ngo bo stong pa'i ye shes dang /_/rang bzhin gsal ba'i ye shes dang /_/thugs rje kun khyab ye shes gsum/_/,,82154
7,14,zab don rgya mtsho’i sprin,0,dang po ni klong gsal las/__gdod nas dag pa'i ngo bo la/____/__dmigs su med pa'i chos sku'i 'od/____/__ye nas lhun grub longs sku'i 'od/____/__kun la khyab pas sprul sku'i 'od/____/__ces pas/__,,,,19512
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__lus la gnas pa'i rig pa yang /____/__phyi ltar zhi khro'i rang bzhin la/____/__nang ltar DA ki yab yum mo/____/__gsang ba yi ge'i rang bzhin la/____/__yang gsang thig le nyag gcig go/__zhes pas/__,18,lus la gnas pa'i rim pa yang |_|phyi ltar zhi khro'i rang bzhin las/_/nang ltar d+hA ki yab yum mo/_/,,60027
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__sems can kun gyi lus kyi nang*/____/__tsit+ta dung khang rtsa nang sgo/____/__de ni rig pa'i gnas yin no/____/__zhes so/____/__,18,sems can kun gyi lus kyi nang /_/tsit+ta rtsa nang dung khang sgo/_/de ni rig pa'i gnas yin no/_/,,95316
7,14,zab don rgya mtsho’i sprin,1,gnyis pa klong gsal las/__ngo bo stong gsal sku ru gnas/____/__rang bzhin gsal stong ti la 'od/____/__thugs rje snang stong sgron mar snang /____/__zhes pas/,18,ngo bo stong gsal sku ru gnas/_/rang bzhin gsal stong de la 'od/_/thugs rje sna tshogs sgron mar gnas|_|,,56101
